name,category,location,lat,lng,polarity,numReviews,monthly_reviews,review_variance
La Terrasse Mirabeau,restaurant,Paris,48.847457,2.273228,6,14,"[0, 0, 1, 1, 1, 3, 4, 0, 2, 0, 2, 0]",1.6388888888888884
Les jardins contini,restaurant,Paris,48.829811,2.328917,6,14,"[1, 1, 1, 0, 1, 0, 1, 3, 1, 1, 4, 0]",1.3055555555555554
Kura,restaurant,Paris,48.857602,2.274839,6,14,"[0, 1, 0, 1, 0, 2, 2, 4, 2, 1, 1, 0]",1.3055555555555556
Artcurial,attraction,Paris,48.868614071405,2.3088401556015,6,14,"[2, 1, 1, 1, 1, 0, 2, 1, 1, 2, 2, 0]",0.47222222222222227
L'Assassin,attraction,Paris,48.868643471429,2.380091,6,14,"[0, 2, 1, 3, 1, 0, 1, 1, 1, 0, 3, 1]",0.9722222222222223
Place de la Contrescarpe,attraction,Paris,48.844412271621,2.3494005203247,6,14,"[3, 0, 3, 1, 0, 1, 3, 2, 1, 0, 0, 0]",1.4722222222222223
Grand Café de la Poste,attraction,Paris,48.87940704594,2.314145565033,6,14,"[0, 0, 3, 0, 0, 6, 0, 3, 0, 1, 0, 1]",3.305555555555556
Le Carré des Ternes,restaurant,Paris,48.880224,2.287729,8,13,"[1, 0, 0, 1, 5, 0, 0, 1, 3, 0, 2, 0]",2.243055555555556
La Grande Cascade,restaurant,Paris,48.862757,2.240422,8,13,"[0, 0, 1, 1, 1, 1, 0, 2, 3, 2, 0, 2]",0.9097222222222223
Thai-Vien,restaurant,Paris,48.823037,2.362526,8,13,"[0, 0, 1, 3, 1, 0, 3, 2, 0, 2, 1, 0]",1.2430555555555556
Square Du Temple,attraction,Paris,48.8647,2.359638,8,13,"[0, 0, 3, 2, 1, 3, 3, 0, 0, 1, 0, 0]",1.5763888888888886
Port de l'Arsenal,attraction,Paris,48.849848724571,2.3674035072327,8,13,"[0, 0, 0, 2, 3, 2, 1, 0, 2, 1, 2, 0]",1.076388888888889
Deyrolle,poi,Paris,48.856325916807,2.3264923677794,7,13,"[2, 0, 3, 0, 2, 1, 1, 0, 0, 0, 3, 1]",1.2430555555555556
L'Avant-Gout,restaurant,Paris,48.828934,2.353257,7,13,"[1, 1, 1, 0, 1, 0, 1, 1, 2, 4, 1, 0]",1.076388888888889
Petrus,restaurant,Paris,48.885196,2.296656,7,13,"[0, 5, 0, 0, 1, 2, 2, 0, 1, 2, 0, 0]",2.076388888888889
La Place,restaurant,Paris,48.884557,2.296848,7,13,"[1, 1, 0, 0, 4, 2, 1, 2, 0, 0, 1, 1]",1.2430555555555556
The Freedom And Firkin,restaurant,Paris,48.872274,2.304033,7,13,"[0, 0, 2, 0, 3, 1, 2, 0, 2, 2, 0, 1]",1.076388888888889
McDonald's,restaurant,Paris,48.837436,2.29555,7,13,"[2, 1, 1, 1, 1, 1, 0, 3, 0, 1, 1, 1]",0.576388888888889
Le Picotin,restaurant,Paris,48.843437,2.402186,7,13,"[0, 0, 0, 2, 1, 1, 2, 1, 1, 2, 3, 0]",0.9097222222222222
Le Buron,restaurant,Paris,48.838261,2.281414,7,13,"[0, 3, 1, 0, 0, 1, 3, 0, 3, 1, 0, 1]",1.4097222222222223
Le Grenier à Pain,restaurant,Paris,48.843731,2.282838,7,13,"[2, 1, 1, 0, 0, 1, 0, 3, 1, 2, 0, 2]",0.9097222222222223
Ayko Sushi,restaurant,Paris,48.833482,2.332222,7,13,"[0, 0, 1, 1, 3, 3, 0, 0, 1, 2, 0, 2]",1.2430555555555556
Chez Clement,restaurant,Paris,48.878344,2.284504,7,13,"[1, 2, 2, 1, 4, 0, 1, 2, 0, 0, 0, 0]",1.4097222222222223
Factory & Co,restaurant,Paris,48.838175,2.370562,7,13,"[0, 0, 2, 1, 2, 1, 1, 2, 0, 1, 1, 2]",0.576388888888889
Le Consulat Restaurant,restaurant,Paris,48.887069,2.339965,7,13,"[1, 0, 1, 0, 4, 0, 0, 1, 1, 3, 0, 2]",1.576388888888889
Pavillon Montsouris,restaurant,Paris,48.82212,2.340508,7,13,"[0, 0, 1, 1, 4, 0, 0, 3, 2, 0, 1, 1]",1.5763888888888886
Soul Kitchen,restaurant,Paris,48.889122,2.342287,7,13,"[2, 1, 0, 2, 2, 3, 0, 0, 0, 3, 0, 0]",1.409722222222222
Café Bruant,restaurant,Paris,48.885676344572,2.3355872280659,7,13,"[1, 1, 0, 0, 0, 1, 1, 5, 2, 0, 1, 1]",1.7430555555555554
Les Trois Garcons,restaurant,Paris,48.841498,2.291143,7,13,"[0, 0, 0, 0, 2, 1, 2, 3, 2, 1, 0, 2]",1.076388888888889
Café de la Danse,attraction,Paris,48.854096866402,2.3729033768177,7,13,"[0, 0, 2, 3, 2, 1, 1, 1, 1, 1, 0, 1]",0.7430555555555555
Place des Abbesses,attraction,Paris,48.884405813857,2.3385375738144,7,13,"[2, 0, 1, 1, 1, 1, 3, 1, 0, 1, 0, 2]",0.7430555555555557
Quartier de Belleville,attraction,Paris,48.872223749619,2.3869514465332,7,13,"[1, 0, 1, 4, 1, 1, 1, 0, 0, 1, 1, 2]",1.076388888888889
Moon Roof,attraction,Paris,48.840618070166,2.3704535312088,7,13,"[0, 0, 0, 0, 1, 1, 2, 6, 2, 1, 0, 0]",2.743055555555556
"Conseil économique, social et environnemental",poi,Paris,48.863985310601,2.292755039415,6,13,"[0, 1, 0, 0, 2, 3, 3, 0, 0, 0, 2, 2]",1.409722222222222
Le Smoke,restaurant,Paris,48.841517,2.32669,6,13,"[0, 0, 1, 2, 1, 0, 0, 2, 0, 1, 3, 3]",1.2430555555555556
Chez Ly,restaurant,Paris,48.884086,2.296835,6,13,"[1, 1, 4, 1, 2, 0, 0, 1, 0, 1, 0, 2]",1.2430555555555558
