id,name,address,category,location,lat,lng,numReviews,reviews,polarity,details,originalId,subCategory
200310,Birreria Tana del Luppolo,Via marsala,attraction,Tuscany,42.586399,11.515207,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=200310,4,http://tour-pedia.org/api/getPlaceDetails?id=200310,4c3264af16adc9289214c29c,Pub
203667,NH Grand Hotel Palazzo,"Livorno,   Italy    Viale Italia, 195, 57127 Livorno",accommodation,Tuscany,43.533028781808,10.302635729313,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=203667,4,http://tour-pedia.org/api/getPlaceDetails?id=203667,,
207677,B&B La Cittadella,"Via Cittadella 29, Porta al Prato, 50144 Florence",accommodation,Tuscany,43.780821330595,11.243216693401,10,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=207677,4,http://tour-pedia.org/api/getPlaceDetails?id=207677,,
171835,Sa Playa Srl,"Viale Regina Margherita, 68, Viareggio, Lucca, Italy",restaurant,Tuscany,43.868492,10.24229,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171835,4,http://tour-pedia.org/api/getPlaceDetails?id=171835,,
173180,Brasserie La Loggia,"Piazza Vittorio Emanuele II, 11, Pisa, Italy",restaurant,Tuscany,43.710505,10.399432,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173180,4,http://tour-pedia.org/api/getPlaceDetails?id=173180,,
182002,Salamanca,"Via Ghibellina, 80-R, Florence, Italy",restaurant,Tuscany,43.770013,11.262706,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182002,4,http://tour-pedia.org/api/getPlaceDetails?id=182002,,
185131,Ristorante La Briciola,"Via delle Cantine, 23, Montepulciano, Siena, Italy",restaurant,Tuscany,43.096046,11.78498,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=185131,4,http://tour-pedia.org/api/getPlaceDetails?id=185131,,
180523,Tutto Bono,,restaurant,Tuscany,43.806063565517,11.177510945426,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=180523,4,http://tour-pedia.org/api/getPlaceDetails?id=180523,4d5981ce296d54812ece59b1,Italian Restaurant
182089,Flò Lounge Bar,Piazzale Michelangelo,restaurant,Tuscany,43.762080984322,11.266350746155,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=182089,4,http://tour-pedia.org/api/getPlaceDetails?id=182089,4c01949e3ab80f474c6390ff,Café
201863,Uci Cinemas Arezzo,"Via Turati, 2",attraction,Tuscany,43.47852202235,11.868495941162,11,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=201863,4,http://tour-pedia.org/api/getPlaceDetails?id=201863,4c8bef3df87e224bbc363005,Movie Theater
173839,Da Antonio,"Via Arnaccio, 105, Cascina, Pisa, Italy",restaurant,Tuscany,43.644415,10.449718,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173839,4,http://tour-pedia.org/api/getPlaceDetails?id=173839,,
181797,Il Cantinone,"Via di Santo Spirito, 6r, Florence, Italy",restaurant,Tuscany,43.768258,11.249142,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181797,4,http://tour-pedia.org/api/getPlaceDetails?id=181797,,
181865,Pizzeria 00 Zerozero,"Via Giovanni Lorenzoni, 8, Florence, Italy",restaurant,Tuscany,43.787944,11.244569,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=181865,4,http://tour-pedia.org/api/getPlaceDetails?id=181865,,
185757,Caffe'Dei Costanti,"Via San Francesco, 19, Arezzo, Italy",restaurant,Tuscany,43.464877,11.880904,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=185757,4,http://tour-pedia.org/api/getPlaceDetails?id=185757,,
171365,La Capannina di Franceschi,"viale Repubblica, 16",restaurant,Tuscany,43.951590515965,10.174069404602,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=171365,4,http://tour-pedia.org/api/getPlaceDetails?id=171365,4bd23de09854d13a4757fb4d,Nightclub
173269,Lo Sfizio,Borgo Stretto 54,restaurant,Tuscany,43.718281,10.402072,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173269,4,http://tour-pedia.org/api/getPlaceDetails?id=173269,4be6cb76cf200f47dadb143c,Café
198299,Negroni,Via dei Renai 17r,attraction,Tuscany,43.76508903711,11.259605403858,12,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=198299,4,http://tour-pedia.org/api/getPlaceDetails?id=198299,4c056bee5753c928b17439f1,Bar
170960,La Carretta 2 Srl,"Viale Amerigo Vespucci, 50, Massa, Massa and Carrara, Italy",restaurant,Tuscany,44.006338,10.101356,13,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=170960,4,http://tour-pedia.org/api/getPlaceDetails?id=170960,,
