address,category,id,lat,lng,location,name,originalId,polarity,subCategory,numReviews,reviews,details
Via Clisio,restaurant,12067,41.924020644677,12.511141598893,Rome,Docks,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12067,http://tour-pedia.org/api/getPlaceDetails?id=12067
v. Laurentina 15,restaurant,6288,41.847522258835,12.478650212288,Rome,Hokkaidou - Ristorante Giapponese & Thailandese,4d8f57a85234a090b9dfc2bd,6,Japanese Restaurant,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6288,http://tour-pedia.org/api/getPlaceDetails?id=6288
"Via dei Castani, 251",restaurant,2092,41.887486656285,12.565876355233,Rome,Ciro Kebab,4c22481efbe5c9b60ca29921,6,Falafel Restaurant,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2092,http://tour-pedia.org/api/getPlaceDetails?id=2092
"Via Tuscolana, 647, Rome, Italy",restaurant,1971,41.862728,12.551825,Rome,Cen Sushi Ristorante Giapponese,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1971,http://tour-pedia.org/api/getPlaceDetails?id=1971
"Via Germanico, 43, Roma, Italy",restaurant,5151,41.907459,12.456984,Rome,Fa-bìo,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5151,http://tour-pedia.org/api/getPlaceDetails?id=5151
"Via Pietro Tacchini, 26, Rome, Italy",restaurant,4286,41.923043,12.484662,Rome,Ambasciata D'Abruzzo,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4286,http://tour-pedia.org/api/getPlaceDetails?id=4286
"Via Tirso, 30, Rome, Italy",restaurant,15720,41.91836,12.498562,Rome,Kilo,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=15720,http://tour-pedia.org/api/getPlaceDetails?id=15720
"Lungomare Paolo Toscanelli, 199, Ostia, Rome, Italy",attraction,163,41.73303,12.265353,Rome,Faber Beach,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=163,http://tour-pedia.org/api/getPlaceDetails?id=163
"Largo Cristina di Svezia, 24, Roma, Italy",attraction,307,41.892355,12.466048,Rome,Orto Botanico,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=307,http://tour-pedia.org/api/getPlaceDetails?id=307
Piazza di Santa Maria in Trastevere,attraction,226,41.889672324006,12.470362462783,Rome,Basilica di Santa Maria in Trastevere,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=226,http://tour-pedia.org/api/getPlaceDetails?id=226
San Lorenzo,attraction,1741,41.896399581003,12.514715194702,Rome,San Lorenzo,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1741,http://tour-pedia.org/api/getPlaceDetails?id=1741
Centro Commerciale Roma Est,attraction,3067,41.915435478679,12.661035060883,Rome,Uci Cinemas RomaEst,4c793b9cdf08a1cd0ce3d95d,6,Multiplex,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3067,http://tour-pedia.org/api/getPlaceDetails?id=3067
Vicolo del Cinque 11a,attraction,1623,41.890763837255,12.469388242777,Rome,"Rivendita Libri, Cioccolata e Vino",4bf717cdb182c9b69221755a,6,Wine Bar,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1623,http://tour-pedia.org/api/getPlaceDetails?id=1623
"Via Gallia, 78",attraction,1622,41.881028584707,12.503042221069,Rome,Robivecchio,4bf70f2a13aed13a52bceaf7,6,Dive Bar,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1622,http://tour-pedia.org/api/getPlaceDetails?id=1622
"Piazza Cola di Rienzo, 33-35",attraction,832,41.908744860789,12.467876538595,Rome,Il Piccolo Diavolo,4ba34a57f964a520923338e3,6,Cocktail Bar,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=832,http://tour-pedia.org/api/getPlaceDetails?id=832
Piazza della Minerva,attraction,351,41.898009,12.47813,Rome,Basilica di Santa Maria sopra Minerva,4adcdac8f964a520d95321e3,6,Church,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=351,http://tour-pedia.org/api/getPlaceDetails?id=351
"Via dei SS Quattro, 63",attraction,148,41.88947296045,12.494603067768,Rome,La Pace del Cervello 2,4adcdac3f964a5204c5221e3,6,Beer Garden,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=148,http://tour-pedia.org/api/getPlaceDetails?id=148
"Rome,   Italy    Via Zanardelli 28, Navona, 00187 Rome",accommodation,63,41.900745839068,12.472361773334,Rome,Hotel Genio,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=63,http://tour-pedia.org/api/getPlaceDetails?id=63
"Rome,   Italy    Via Di San Teodoro 48, Colosseo, 00186 Rome",accommodation,1284,41.890069826155,12.483864426613,Rome,Kolbe Hotel Rome,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1284,http://tour-pedia.org/api/getPlaceDetails?id=1284
"Rome,   Italy    Viale di Trastevere 249 D, Gianicolense, 00153 Rome",accommodation,12828,41.876206332363,12.46598362919,Rome,B&B Hotel Roma Trastevere,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12828,http://tour-pedia.org/api/getPlaceDetails?id=12828
"Rome,   Italy    Via Moscati 7, Trionfale, 00168 Rome",accommodation,887,41.926526820696,12.428105324507,Rome,Courtyard by Marriott Rome Central Park,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=887,http://tour-pedia.org/api/getPlaceDetails?id=887
"Rome,   Italy    Largo Damiano Chiesa 8, Trionfale, 00136 Rome",accommodation,1125,41.919683645555,12.43585690856,Rome,Hotel Residence Mallia,,6,,14,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1125,http://tour-pedia.org/api/getPlaceDetails?id=1125
Piazzale della Stazione Tiburtina,poi,18276,41.911219963823,12.531538009644,Rome,Casa Italo Roma Tiburtina,503cf44ff31c73078e4341f3,6,Travel Lounge,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=18276,http://tour-pedia.org/api/getPlaceDetails?id=18276
"Via Claudia, 24, Rome, Italy",restaurant,923,41.887981,12.494354,Rome,La Taverna dei Quaranta,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=923,http://tour-pedia.org/api/getPlaceDetails?id=923
"Via Ostiense, 383",restaurant,20115,41.853068574489,12.476863861084,Rome,La Muffineria,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20115,http://tour-pedia.org/api/getPlaceDetails?id=20115
Via Gadames 26/28,restaurant,3029,41.930928,12.519161,Rome,I Caruso Gelateria,4c760e85b474a1cdde15bbbf,6,Ice Cream Shop,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3029,http://tour-pedia.org/api/getPlaceDetails?id=3029
"Piazza Cesare Cantù, 10-11",restaurant,1809,41.871413976198,12.527055122408,Rome,Bar Cantù,4c0a05b6a1b32d7f85b898f0,6,Café,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1809,http://tour-pedia.org/api/getPlaceDetails?id=1809
"Via dei Santi Quattro, 66",restaurant,1561,41.889325056695,12.495090284528,Rome,Pasqualino al Colosseo,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1561,http://tour-pedia.org/api/getPlaceDetails?id=1561
"Via Anastasio II, 45",restaurant,1287,41.89609752,12.439033,Rome,Il Pappagallo,4bd629166f649521bb7670ec,6,Café,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1287,http://tour-pedia.org/api/getPlaceDetails?id=1287
"Via Ostiense,95",restaurant,173,41.871152813905,12.48002672893,Rome,BiblioCaffè Letterario,4adcdac4f964a520885221e3,6,Café,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=173,http://tour-pedia.org/api/getPlaceDetails?id=173
"Via Acaia, 55, Roma, Italy",restaurant,133,41.876098,12.507724,Rome,Gelato di San Crispino (Il),,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=133,http://tour-pedia.org/api/getPlaceDetails?id=133
"Piazzale di Ponte Milvio, 34, Rome, Italy",restaurant,687,41.937745,12.466489,Rome,Met,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=687,http://tour-pedia.org/api/getPlaceDetails?id=687
"Via Alessandria, 145, Rome, Italy",restaurant,873,41.912977,12.504376,Rome,Gelateria Bartocci,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=873,http://tour-pedia.org/api/getPlaceDetails?id=873
"Circonvallazione Gianicolense, 277, Rome, Italy",restaurant,889,41.877037,12.442098,Rome,Ristorante Indiano - Himalaya Palace,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=889,http://tour-pedia.org/api/getPlaceDetails?id=889
"Via Nostra Signora di Lourdes, 1-3, Rome, Italy",restaurant,1710,41.903613,12.425702,Rome,Lo zio Frankie,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1710,http://tour-pedia.org/api/getPlaceDetails?id=1710
"Piazza Sforza Cesarini, 23, Rome, Italy",restaurant,1842,41.898136,12.467956,Rome,Trattoria Da Luigi,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1842,http://tour-pedia.org/api/getPlaceDetails?id=1842
"Via Gino Capponi, 16, Rome, Italy",restaurant,2468,41.875673,12.520912,Rome,Dal bersagliere,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2468,http://tour-pedia.org/api/getPlaceDetails?id=2468
"Largo delle Sette Chiese, 2, Roma, Italy",restaurant,3020,41.860472,12.487203,Rome,Ar Grottino Der Traslocatore,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3020,http://tour-pedia.org/api/getPlaceDetails?id=3020
"Via di Valle Melaina, 68, Rome, Italy",restaurant,4531,41.949729,12.526457,Rome,El Duende Ristorante Srl,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4531,http://tour-pedia.org/api/getPlaceDetails?id=4531
"Piazza Bologna, 8-9, Rome, Italy",restaurant,4657,41.912812,12.521197,Rome,Daruma Sushi,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4657,http://tour-pedia.org/api/getPlaceDetails?id=4657
"Vicolo del Casale Lumbroso, 200, Rome, Italy",attraction,607,41.86355,12.370948,Rome,Hydromania,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=607,http://tour-pedia.org/api/getPlaceDetails?id=607
"Rome,   Italy    Via Cernaia 39 B, Central Station, 00185 Rome",accommodation,4512,41.906485347336,12.500431090593,Rome,Hostel Mosaic,,6,,15,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4512,http://tour-pedia.org/api/getPlaceDetails?id=4512
"Via del Governo Vecchio, 72",restaurant,10084,41.898062354865,12.471375884399,Rome,Mimì e Cocò,4e51864dd164978659e7ad5a,6,Wine Bar,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=10084,http://tour-pedia.org/api/getPlaceDetails?id=10084
Viale America 119-121,restaurant,3110,41.830960368929,12.463924884796,Rome,Tiki,4c7d323f9221236a60757e3d,6,Cocktail Bar,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3110,http://tour-pedia.org/api/getPlaceDetails?id=3110
"Viale Europa, 52, Rome, Italy",restaurant,156,41.832343,12.463743,Rome,Tomeucci,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=156,http://tour-pedia.org/api/getPlaceDetails?id=156
"Piazza dè Mercanti, 3A, Rome, Italy",restaurant,489,41.886962,12.477075,Rome,Taverna dè Mercanti,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=489,http://tour-pedia.org/api/getPlaceDetails?id=489
"Via degli Aurunci, 42-48, Roma, Italia",restaurant,916,41.896452,12.515061,Rome,Gente di S.Lorenzo,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=916,http://tour-pedia.org/api/getPlaceDetails?id=916
"Via dei Sabelli, 193, Rome, Italy",restaurant,6800,41.89913,12.51928,Rome,Soul Kitchen,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=6800,http://tour-pedia.org/api/getPlaceDetails?id=6800
"Via del Gazometro, 54, Rome, Italy",restaurant,13588,41.871904,12.479165,Rome,Sakana Sushi,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13588,http://tour-pedia.org/api/getPlaceDetails?id=13588
"Viale di Villa Massimo, 8, Rome, Italy",restaurant,1807,41.912558,12.51531,Rome,Casina dei Pini,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1807,http://tour-pedia.org/api/getPlaceDetails?id=1807
Piazza del Campidoglio,attraction,325,41.893380783975,12.482759356499,Rome,Piazza del Campidoglio,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=325,http://tour-pedia.org/api/getPlaceDetails?id=325
"Via Ennio Quirino Visconti, 88",attraction,140,41.90699,12.46807,Rome,Morrison's,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=140,http://tour-pedia.org/api/getPlaceDetails?id=140
"Rome,   Italy    Via Muzio Clementi 81, Vatican City - Prati, 00193 Rome",accommodation,20,41.907364480053,12.472404688597,Rome,Hotel dei Mellini,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=20,http://tour-pedia.org/api/getPlaceDetails?id=20
"Rome,   Italy    Viale delle Provincie 103, Policlinico, 00162 Rome",accommodation,5311,41.90812601394,12.521591708064,Rome,Hotel delle Province,,6,,16,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5311,http://tour-pedia.org/api/getPlaceDetails?id=5311
"Viale Scalo San Lorenzo, 15/17, Roma, Italia",restaurant,777,41.893341,12.51599,Rome,Pinsa e Buoi,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=777,http://tour-pedia.org/api/getPlaceDetails?id=777
"Via di San Francesco a Ripa, 151, Roma, Italia",restaurant,4367,41.887787,12.471368,Rome,Baylon Cafè,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4367,http://tour-pedia.org/api/getPlaceDetails?id=4367
"Via dei Savorgnan, 99",restaurant,3077,41.879270701506,12.536769003777,Rome,Da Betto e Mery,4c796d3bdf08a1cd51b2da5d,6,Italian Restaurant,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3077,http://tour-pedia.org/api/getPlaceDetails?id=3077
Largo Caravillani 3,restaurant,1541,41.899482120668,12.427597045898,Rome,Gustosando,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1541,http://tour-pedia.org/api/getPlaceDetails?id=1541
Piazza Colonna,restaurant,593,41.900991392821,12.480844259262,Rome,Galleria Alberto Sordi,4adcdad7f964a520625721e3,6,Mall,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=593,http://tour-pedia.org/api/getPlaceDetails?id=593
"Via degli Equi, 13, Rome, Italy",restaurant,449,41.896954,12.512654,Rome,Formula 1,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=449,http://tour-pedia.org/api/getPlaceDetails?id=449
"Via Cola di Rienzo, 204, Rome, Italy",restaurant,592,41.907189,12.463141,Rome,Franchi,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=592,http://tour-pedia.org/api/getPlaceDetails?id=592
Via di San Giovanni in Laterano,attraction,225,41.889365,12.49753,Rome,Basilica di San Clemente al Laterano,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=225,http://tour-pedia.org/api/getPlaceDetails?id=225
Isola Tiberina,attraction,299,41.890425738643,12.477893829346,Rome,Isola Tiberina,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=299,http://tour-pedia.org/api/getPlaceDetails?id=299
Via Merulana 244,attraction,572,41.89230902526,12.501071459729,Rome,Teatro Brancaccio,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=572,http://tour-pedia.org/api/getPlaceDetails?id=572
"Piazza Istria, 29",attraction,4317,41.923112581623,12.512138579732,Rome,Numbs,4cda5c074006a1431425d1b2,6,Cocktail Bar,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4317,http://tour-pedia.org/api/getPlaceDetails?id=4317
"Piazza di San Calisto, 3",attraction,632,41.888977970462,12.470558427585,Rome,Bar San Calisto,4b3a4ffff964a5205f6425e3,6,Bar,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=632,http://tour-pedia.org/api/getPlaceDetails?id=632
"Via del Corso, 126, Roma, Italia",accommodation,13,41.903322,12.479112,Rome,Gran Hotel Plaza,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=13,http://tour-pedia.org/api/getPlaceDetails?id=13
"Rome,   Italy    Via Assisi 51, Appio Latino, 00181 Rome",accommodation,5695,41.879611037405,12.525552064162,Rome,Holiday Inn Express Rome San Giovanni,,6,,17,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5695,http://tour-pedia.org/api/getPlaceDetails?id=5695
Via Tiburtina 186,restaurant,12408,41.898562833655,12.516309970033,Rome,Gladiator Chicken,4ebc3eee6da1d1ac27fa0766,6,Fast Food Restaurant,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=12408,http://tour-pedia.org/api/getPlaceDetails?id=12408
"Via Tiburtina, 717",restaurant,4932,41.911538518698,12.550954764845,Rome,Fuji,4d2765948292236a56590fbb,6,Asian Restaurant,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4932,http://tour-pedia.org/api/getPlaceDetails?id=4932
"Via Alberto da Giussano, 76",restaurant,2375,41.888384,12.53492,Rome,Fattori,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2375,http://tour-pedia.org/api/getPlaceDetails?id=2375
"Via Ludovisi, 49, Rome, Italy",restaurant,429,41.906499,12.486352,Rome,La Terrazza dell'Eden,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=429,http://tour-pedia.org/api/getPlaceDetails?id=429
"Largo Appio Claudio, 346, Rome, Italy",restaurant,492,41.854453,12.564446,Rome,Giuda Ballerino,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=492,http://tour-pedia.org/api/getPlaceDetails?id=492
"Via del Lavatore, Rome, Italy",restaurant,8717,41.901359,12.484716,Rome,Quarta Valerio,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=8717,http://tour-pedia.org/api/getPlaceDetails?id=8717
"Via Principe Amedeo, 27, Rome, Italy",restaurant,7377,41.899438,12.499173,Rome,Tomoko Tudini,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=7377,http://tour-pedia.org/api/getPlaceDetails?id=7377
"Via Massaciuccoli, 31, Rome, Italy",attraction,539,41.926321,12.514737,Rome,Lux Multiscreen,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=539,http://tour-pedia.org/api/getPlaceDetails?id=539
"Via Appia Antica, 110",attraction,253,41.858987221658,12.510704722388,Rome,Catacombe di San Callisto,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=253,http://tour-pedia.org/api/getPlaceDetails?id=253
Quartiere XXXII - Europa,attraction,1495,41.830624610622,12.469267845154,Rome,EUR,4be857c3d837c9b65a34a506,6,Neighborhood,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1495,http://tour-pedia.org/api/getPlaceDetails?id=1495
Piazza Trilussa 34,attraction,642,41.891632,12.470054,Rome,Cafè Friends,4b45dae7f964a520391126e3,6,Bar,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=642,http://tour-pedia.org/api/getPlaceDetails?id=642
Via Napoli 29,attraction,155,41.900998979864,12.494026250615,Rome,The Flann O'Brien Irish Pub,4adcdac3f964a5205b5221e3,6,Pub,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=155,http://tour-pedia.org/api/getPlaceDetails?id=155
Via Siderno 37,accommodation,4071,41.8349373,12.555308,Rome,Domina Roma Capannelle Hotel,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4071,http://tour-pedia.org/api/getPlaceDetails?id=4071
"Rome,   Italy    Viale G. Marconi 905, Eur, 00146 Rome",accommodation,1283,41.847187586437,12.475859373808,Rome,Hotel Pulitzer,,6,,18,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1283,http://tour-pedia.org/api/getPlaceDetails?id=1283
"Via di San Francesco a Ripa, 158, Roma, Italia",restaurant,456,41.888131,12.471129,Rome,Ivo a Trastevere,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=456,http://tour-pedia.org/api/getPlaceDetails?id=456
"Via Marco Vincenzo Coronelli, 30, Rome, Italy",restaurant,498,41.885063,12.533811,Rome,Margarì,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=498,http://tour-pedia.org/api/getPlaceDetails?id=498
"Via Vodice, 21/A, Rome, Italy",restaurant,1567,41.918059,12.461289,Rome,Settimo Gelo,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1567,http://tour-pedia.org/api/getPlaceDetails?id=1567
"Viale delle Milizie, 116, Rome, Italy",restaurant,1683,41.910983,12.456966,Rome,Gallobrillo,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1683,http://tour-pedia.org/api/getPlaceDetails?id=1683
"Via del Vantaggio, 35, Rome, Italy",restaurant,4349,41.908538,12.477052,Rome,Al Vantaggio,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4349,http://tour-pedia.org/api/getPlaceDetails?id=4349
"Via Carlo Passaglia, 1, Rome, Italy",restaurant,5524,41.910264,12.447816,Rome,"Beere, Mangiare & Co",,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5524,http://tour-pedia.org/api/getPlaceDetails?id=5524
"Via Borgognona, 4, Rome, Italy",restaurant,19588,41.904459,12.479948,Rome,Ladurée Roma,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=19588,http://tour-pedia.org/api/getPlaceDetails?id=19588
"Via Amos Zanibelli, Rome, Italy",accommodation,3317,41.90112,12.570193,Rome,Idea Hotel Roma Z3,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3317,http://tour-pedia.org/api/getPlaceDetails?id=3317
"Viale Castello della Magliana, 65",accommodation,82,41.822846748757,12.412326976514,Rome,Holiday Inn,,6,,19,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=82,http://tour-pedia.org/api/getPlaceDetails?id=82
"Via Olevano Romano, 67, Rome, Italy",restaurant,3168,41.893112,12.55527,Rome,'O Sole 'e Napule,,6,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=3168,http://tour-pedia.org/api/getPlaceDetails?id=3168
"Via Foscolo, 13, Rome, Italy",restaurant,4747,41.892775,12.504909,Rome,Indian Restaurant Krishna 13,,6,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4747,http://tour-pedia.org/api/getPlaceDetails?id=4747
"Via Magenta, 12, Rome, Italy",restaurant,5632,41.903282,12.5027,Rome,Hotel Milani,,6,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=5632,http://tour-pedia.org/api/getPlaceDetails?id=5632
"Via della Farnesina, 13, Rome, Italy",restaurant,852,41.938386,12.464715,Rome,Ristorante Il Quinto Quarto,,6,,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=852,http://tour-pedia.org/api/getPlaceDetails?id=852
Lungomare Amerigo Vespucci 62,attraction,2833,41.708259576445,12.330093383789,Rome,V Lounge Beach,4c5e8b439b28d13a8ca95c70,6,Lounge,20,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2833,http://tour-pedia.org/api/getPlaceDetails?id=2833
Via Sforza Pallavicini 19\21,restaurant,4933,41.90543,12.463394,Rome,Mama',4d27767cebacb1f794a7e74f,6,Italian Restaurant,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4933,http://tour-pedia.org/api/getPlaceDetails?id=4933
Via Andrea Doria 24,restaurant,1490,41.909951623138,12.452917349733,Rome,La Fiorentina,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=1490,http://tour-pedia.org/api/getPlaceDetails?id=1490
"Via Elvio Pertinace, 1, Rome, Italy",restaurant,619,41.854386,12.481038,Rome,Burro E Sugo,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=619,http://tour-pedia.org/api/getPlaceDetails?id=619
"Via degli Equi, 56, Roma, Italia",restaurant,691,41.895789,12.513776,Rome,La Mucca Bischera 1,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=691,http://tour-pedia.org/api/getPlaceDetails?id=691
"Via del Viminale, 2, Rome, Italy",restaurant,4859,41.901063,12.496912,Rome,Ristorante Alessio,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=4859,http://tour-pedia.org/api/getPlaceDetails?id=4859
"Via Bergamo, 56, Roma, Italy",restaurant,14561,41.911286,12.500903,Rome,Ops!,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=14561,http://tour-pedia.org/api/getPlaceDetails?id=14561
"Via di San Giovanni in Laterano, 8",attraction,954,41.890075,12.494518,Rome,Coming Out,4bbf480ff353d13a414e7e10,6,Gay Bar,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=954,http://tour-pedia.org/api/getPlaceDetails?id=954
Piazza di San Pietro in Vincoli,attraction,230,41.893885923312,12.493160963058,Rome,Basilica di San Pietro in Vincoli,4adcdac6f964a520125321e3,6,Church,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=230,http://tour-pedia.org/api/getPlaceDetails?id=230
"Largo Febo, 2, Rome, Italy",accommodation,72,41.900064,12.472109,Rome,Hotel Raphael,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=72,http://tour-pedia.org/api/getPlaceDetails?id=72
"Rome,   Italy    Piazza della Repubblica 47, Central Station, 00185 Rome",accommodation,982,41.90199056726,12.496076524258,Rome,Boscolo Exedra Roma,,6,,21,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=982,http://tour-pedia.org/api/getPlaceDetails?id=982
"Largo Agostino Gemelli, 8, Rome, Italy",poi,893,41.929382,12.429422,Rome,Agostino Gemelli University Polyclinic,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=893,http://tour-pedia.org/api/getPlaceDetails?id=893
"Via di Pietralata, 159",restaurant,618,41.926239185828,12.539060344875,Rome,Lanificio 159,4b0d105cf964a5208a4323e3,6,Music Venue,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=618,http://tour-pedia.org/api/getPlaceDetails?id=618
144 Piazza de'Ricci,restaurant,506,41.8966,12.4686,Rome,Pierluigi,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=506,http://tour-pedia.org/api/getPlaceDetails?id=506
"Via di Ponte Quattro Capi, 16, Rome, Italy",restaurant,507,41.890797,12.477925,Rome,Sora Lella,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=507,http://tour-pedia.org/api/getPlaceDetails?id=507
"Via Rasella, 3, Rome, Italy",restaurant,660,41.902587,12.489244,Rome,Hotel Barberini,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=660,http://tour-pedia.org/api/getPlaceDetails?id=660
"Via dei Genovesi, 37, Rome, Italy",restaurant,685,41.887766,12.477274,Rome,Ristorante le Mani in Pasta,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=685,http://tour-pedia.org/api/getPlaceDetails?id=685
"Viale dei Parioli, 89, Rome, Italy",restaurant,2642,41.928133,12.486134,Rome,Caminetto,,6,,22,http://tour-pedia.org/api/getReviewsByPlaceId?placeId=2642,http://tour-pedia.org/api/getPlaceDetails?id=2642
